index,type,name,resident,streamed,parentStack
112,xmodelmesh,p7_zm_der_magic_box_fake_trunk_lod0a953f994,352,13648,|p7_zm_der_magic_box_fake_trunk|xmodel|p7_zm_der_magic_box_fake|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
113,xmodelmesh,p7_zm_der_magic_box_fake_lod0a7dbe4f2,352,33696,|p7_zm_der_magic_box_fake|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
114,xmodelmesh,p7_zm_der_magic_box_lod45878ad2c,928,96560,|p7_zm_der_magic_box|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
115,xmodelmesh,p7_crate_wood_01_lod29a1133d8,2048,0,|p7_crate_wood_01|xmodel|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
116,xmodelmesh,p7_anim_sin_bar_room_door_lt_lod09b1dcf5e,352,7024,|p7_anim_sin_bar_room_door|xmodel|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
117,xmodelmesh,p7_zm_der_door_buy_std_left_lod0dca48fcb,4112,0,|p7_zm_der_door_buy_std_left|xmodel|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
118,xmodelmesh,c_zom_zod_zombie_fem_body1_g_rarmspawn_lod08155b704,368,5296,|c_zom_zod_zombie_fem_body1_g_rarmspawn|xmodel|c_zom_zod_zombie_fem_body1_gib_def_hat|scriptbundle|c_zom_zod_zombie_fem3_hat_skin3|character|spawner_zm_zod_zombie6|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
119,xmodelmesh,c_zom_zod_zombie_fem_body1_g_rlegspawn_lod053f29eef,4224,0,|c_zom_zod_zombie_fem_body1_g_rlegspawn|xmodel|c_zom_zod_zombie_fem_body1_gib_def_hat|scriptbundle|c_zom_zod_zombie_fem3_hat_skin3|character|spawner_zm_zod_zombie6|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
120,xmodelmesh,c_zom_zod_zombie_fem_body1_g_larmspawn_lod0539c617e,368,5088,|c_zom_zod_zombie_fem_body1_g_larmspawn|xmodel|c_zom_zod_zombie_fem_body1_gib_def_hat|scriptbundle|c_zom_zod_zombie_fem3_hat_skin3|character|spawner_zm_zod_zombie6|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
121,xmodelmesh,c_zom_zod_zombie_fem_body1_g_llegspawn_lod056fb478,4240,0,|c_zom_zod_zombie_fem_body1_g_llegspawn|xmodel|c_zom_zod_zombie_fem_body1_gib_def_hat|scriptbundle|c_zom_zod_zombie_fem3_hat_skin3|character|spawner_zm_zod_zombie6|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
122,xmodelmesh,p7_zm_der_door_buy_std_right_lod010671462,4112,0,|p7_zm_der_door_buy_std_right|xmodel|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
123,xmodelmesh,p7_zm_der_pswitch_body_lod08f16cbc,912,23664,|p7_zm_der_pswitch_body|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
124,xmodelmesh,p7_zm_zod_door_smashed_zombie_entrance_lod3aa203a4,816,23488,|p7_zm_zod_door_smashed_zombie_entrance|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
125,xmodelmesh,p7_box_wood_01_long_lod3eb2f62f6,352,16544,|p7_box_wood_01_long|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
126,xmodelmesh,p7_box_wood_01_small_lod333441738,352,11600,|p7_box_wood_01_sm|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
127,xmodelmesh,p7_debris_wood_plywood_2x8_bowed_lod0b9234cca,2144,0,|p7_debris_wood_plywood_2x8_bowed_dirty|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
128,xmodelmesh,p7_television_wall_xl_lod04f344d0e,2880,0,|p7_television_wall_xl|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
129,xmodelmesh,p7_inf_toilet_vintage_bowl_lod0e0999172,464,14448,|p7_inf_toilet_vintage_bowl|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
130,xmodelmesh,p7_inf_toilet_vintage_lid_lod040c34ad8,352,5328,|p7_inf_toilet_vintage_lid|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
131,xmodelmesh,p7_urinal_bathroom_lod3d030466,224,15792,|p7_urinal_bathroom|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
132,xmodelmesh,p7_sink_kitchen_stainless_modern_01_lod044aefed8,2560,0,|p7_sink_kitchen_stainless_modern_01|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
133,xmodelmesh,p7_cash_register_vintage_lod366f4adc4,1136,90176,|p7_cash_register_vintage|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
134,xmodelmesh,p7_zur_register_store_monitor_lod35bd51fcc,576,10000,|p7_zur_register_store_monitor|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
135,xmodelmesh,p7_eth_streetlight_metal_01_lod35ef5246f,688,60352,|p7_eth_streetlight_metal_01_emissive|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
136,xmodelmesh,p7_fxanim_cp_safehouse_cairo_chair_dni_console_lod059064726,1568,49072,|p7_fxanim_cp_safehouse_chair_console_01_mod|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
137,xmodelmesh,p7_box_cardboard_a_open01_lod3d8d946da,352,9456,|p7_box_cardboard_a_open01|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
138,xmodelmesh,p7_debris_trash_food_box_03_lod0b0c00e77,1248,0,|p7_debris_trash_food_box_03|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
139,xmodelmesh,p7_debris_trash_cup_red_01_lod03c7cef86,1808,0,|p7_debris_trash_cup_red_01|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
140,xmodelmesh,p7_3arc_lobby_plant_lod0b866d030,352,8624,|p7_3arc_lobby_plant|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
141,xmodelmesh,p7_foliage_plant_aloe_medium_lod362254806,240,17744,|p7_foliage_plant_aloe_medium_striped|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
142,xmodelmesh,p7_zm_zod_retro_fridge_lod07806f376,1136,18384,|p7_zm_zod_retro_fridge|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
143,xmodelmesh,p7_dispenser_paper_towel_lod32a1d8b51,464,18400,|p7_dispenser_paper_towel|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
144,xmodelmesh,p7_sink_bathroom_lod328ae7d31,224,7504,|p7_sink_bathroom|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
145,xmodelmesh,p7_anim_zm_barricade_board_01_lod076cf1ef,240,8400,|p7_anim_zm_barricade_board_01|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
146,xmodelmesh,p7_anim_zm_barricade_board_02_lod0f2a4a649,240,6224,|p7_anim_zm_barricade_board_02|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
147,xmodelmesh,p7_anim_zm_barricade_board_03_lod0fae16b96,240,6464,|p7_anim_zm_barricade_board_03|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
148,xmodelmesh,p7_anim_zm_barricade_board_04_lod0868fcf4e,240,8352,|p7_anim_zm_barricade_board_04|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
149,xmodelmesh,p7_anim_zm_barricade_board_05_lod0c0d9e76c,240,6176,|p7_anim_zm_barricade_board_05|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
150,xmodelmesh,p7_anim_zm_barricade_board_06_lod0f4c004fa,240,6464,|p7_anim_zm_barricade_board_06|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
151,xmodelmesh,p7_zm_der_pswitch_handle_lod0d75f8d9e,464,9456,|p7_zm_der_pswitch_handle|xmodel|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
152,xmodelmesh,p7_zm_vending_packapunch_lod0a8ad376e,1616,108304,|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
153,xmodelmesh,c_c_zom_der_hellhound_lod3d9ffaf9f,608,98176,|c_zom_der_hellhound_fb|xmodel|c_zom_der_hellhound|character|spawner_zm_factory_zombie_dog|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
154,xmodelmesh,p7_zm_der_magic_box_fake_trunk_lod06382ff96,352,26096,|p7_zm_der_magic_box_fake_trunk|xmodel|p7_zm_der_magic_box_fake|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
155,xmodelmesh,p7_zm_der_magic_box_fake_lod0c659ad5f,352,72272,|p7_zm_der_magic_box_fake|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
156,xmodelmesh,p7_zm_der_magic_box_lod48dacef7c,928,116592,|p7_zm_der_magic_box|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
157,xmodelmesh,p7_crate_wood_01_lod29791f391,3232,0,|p7_crate_wood_01|xmodel|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
158,xmodelmesh,p7_anim_sin_bar_room_door_lt_lod0b39ce86d,352,12832,|p7_anim_sin_bar_room_door|xmodel|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
159,xmodelmesh,p7_zm_der_door_buy_std_left_lod03f9a90e4,576,7024,|p7_zm_der_door_buy_std_left|xmodel|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
160,xmodelmesh,c_zom_zod_zombie_fem_body1_g_rarmspawn_lod05223ef7a,368,9040,|c_zom_zod_zombie_fem_body1_g_rarmspawn|xmodel|c_zom_zod_zombie_fem_body1_gib_def_hat|scriptbundle|c_zom_zod_zombie_fem3_hat_skin3|character|spawner_zm_zod_zombie6|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
161,xmodelmesh,c_zom_zod_zombie_fem_body1_g_rlegspawn_lod0d0f95c7e,368,6080,|c_zom_zod_zombie_fem_body1_g_rlegspawn|xmodel|c_zom_zod_zombie_fem_body1_gib_def_hat|scriptbundle|c_zom_zod_zombie_fem3_hat_skin3|character|spawner_zm_zod_zombie6|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
162,xmodelmesh,c_zom_zod_zombie_fem_body1_g_larmspawn_lod06611811f,368,9088,|c_zom_zod_zombie_fem_body1_g_larmspawn|xmodel|c_zom_zod_zombie_fem_body1_gib_def_hat|scriptbundle|c_zom_zod_zombie_fem3_hat_skin3|character|spawner_zm_zod_zombie6|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
163,xmodelmesh,c_zom_zod_zombie_fem_body1_g_llegspawn_lod044d1d262,368,6608,|c_zom_zod_zombie_fem_body1_g_llegspawn|xmodel|c_zom_zod_zombie_fem_body1_gib_def_hat|scriptbundle|c_zom_zod_zombie_fem3_hat_skin3|character|spawner_zm_zod_zombie6|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
164,xmodelmesh,p7_zm_der_door_buy_std_right_lod0fb4ffd07,576,6816,|p7_zm_der_door_buy_std_right|xmodel|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
165,xmodelmesh,p7_zm_der_pswitch_body_lod07da53bd6,912,43408,|p7_zm_der_pswitch_body|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
166,xmodelmesh,p7_zm_zod_door_smashed_zombie_entrance_lod214a82524,816,62720,|p7_zm_zod_door_smashed_zombie_entrance|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
167,xmodelmesh,p7_box_wood_01_long_lod283a8edc2,352,21024,|p7_box_wood_01_long|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
168,xmodelmesh,p7_box_wood_01_small_lod2cc8e0530,352,14176,|p7_box_wood_01_sm|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
169,xmodelmesh,p7_debris_wood_plywood_2x8_bowed_lod06db09e43,3568,0,|p7_debris_wood_plywood_2x8_bowed_dirty|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
170,xmodelmesh,p7_television_wall_xl_lod03f82cc33,352,4464,|p7_television_wall_xl|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
171,xmodelmesh,p7_inf_toilet_vintage_bowl_lod0731ab3f0,464,28752,|p7_inf_toilet_vintage_bowl|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
172,xmodelmesh,p7_inf_toilet_vintage_lid_lod0c49e31fe,352,9200,|p7_inf_toilet_vintage_lid|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
173,xmodelmesh,p7_urinal_bathroom_lod2357d1378,224,23504,|p7_urinal_bathroom|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
174,xmodelmesh,p7_sink_kitchen_stainless_modern_01_lod03e69d398,4144,0,|p7_sink_kitchen_stainless_modern_01|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
175,xmodelmesh,p7_cash_register_vintage_lod23b019dd,1136,190048,|p7_cash_register_vintage|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
176,xmodelmesh,p7_zur_register_store_monitor_lod216692ce3,576,16480,|p7_zur_register_store_monitor|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
177,xmodelmesh,p7_eth_streetlight_metal_01_lod21b4ae702,688,96304,|p7_eth_streetlight_metal_01_emissive|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
178,xmodelmesh,p7_fxanim_cp_safehouse_cairo_chair_dni_console_lod02d9b7d71,1936,86592,|p7_fxanim_cp_safehouse_chair_console_01_mod|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
179,xmodelmesh,p7_box_cardboard_a_open01_lod2934448e8,352,14960,|p7_box_cardboard_a_open01|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
180,xmodelmesh,p7_debris_trash_food_box_03_lod0dc861c18,1792,0,|p7_debris_trash_food_box_03|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
181,xmodelmesh,p7_zur_sign_bakery_menu_lod263cd167f,1872,0,|p7_zur_sign_bakery_menu|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
182,xmodelmesh,p7_debris_trash_cup_red_01_lod045898d5d,3088,0,|p7_debris_trash_cup_red_01|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
183,xmodelmesh,p7_3arc_lobby_plant_lod0a65b1b07,352,16496,|p7_3arc_lobby_plant|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
184,xmodelmesh,p7_foliage_plant_aloe_medium_lod2d3e6d8fe,240,31216,|p7_foliage_plant_aloe_medium_striped|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
185,xmodelmesh,p7_zm_zod_retro_fridge_lod0e9dd6cf7,1360,34816,|p7_zm_zod_retro_fridge|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
186,xmodelmesh,p7_dispenser_paper_towel_lod2ef458b47,464,35168,|p7_dispenser_paper_towel|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
187,xmodelmesh,p7_sink_bathroom_lod253347a43,224,15152,|p7_sink_bathroom|xmodel|maps/zm/zm_goldendragon.d3dbsp|gfx_map|zone_source/zm_goldendragon.zone|csv
188,xmodelmesh,p7_anim_zm_barricade_board_01_lod07626f791,240,16080,|p7_anim_zm_barricade_board_01|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
189,xmodelmesh,p6_anim_zm_barricade_board_01_upgrade_lod2785e9a20,3024,0,|p6_anim_zm_barricade_board_01_upgrade|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
190,xmodelmesh,p7_anim_zm_barricade_board_02_lod04fcaf952,240,12112,|p7_anim_zm_barricade_board_02|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
191,xmodelmesh,p6_anim_zm_barricade_board_02_upgrade_lod2676d82b2,2928,0,|p6_anim_zm_barricade_board_02_upgrade|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
192,xmodelmesh,p7_anim_zm_barricade_board_03_lod0c46edce2,240,12016,|p7_anim_zm_barricade_board_03|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
193,xmodelmesh,p6_anim_zm_barricade_board_03_upgrade_lod25e7845a0,2928,0,|p6_anim_zm_barricade_board_03_upgrade|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
194,xmodelmesh,p7_anim_zm_barricade_board_04_lod05fa4f805,240,16448,|p7_anim_zm_barricade_board_04|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
195,xmodelmesh,p6_anim_zm_barricade_board_04_upgrade_lod2b8bb9c80,2928,0,|p6_anim_zm_barricade_board_04_upgrade|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
196,xmodelmesh,p7_anim_zm_barricade_board_05_lod097777f8b,240,12400,|p7_anim_zm_barricade_board_05|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
197,xmodelmesh,p6_anim_zm_barricade_board_05_upgrade_lod2785e9a20,2928,0,|p6_anim_zm_barricade_board_05_upgrade|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
198,xmodelmesh,p7_anim_zm_barricade_board_06_lod036ecd2a1,240,12496,|p7_anim_zm_barricade_board_06|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
199,xmodelmesh,p6_anim_zm_barricade_board_06_upgrade_lod2b8bb9c80,2928,0,|p6_anim_zm_barricade_board_06_upgrade|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
200,xmodelmesh,p7_zm_der_pswitch_handle_lod0d4f6da1f,464,17712,|p7_zm_der_pswitch_handle|xmodel|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
201,xmodelmesh,p7_zm_vending_packapunch_lod0fe3f6618,1616,197680,|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
202,xmodelmesh,c_c_zom_der_hellhound_lod2667ec587,896,166608,|c_zom_der_hellhound_fb|xmodel|c_zom_der_hellhound|character|spawner_zm_factory_zombie_dog|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
203,xmodelmesh,p7_zm_der_magic_box_fake_trunk_lod0829bd900,352,43616,|p7_zm_der_magic_box_fake_trunk|xmodel|p7_zm_der_magic_box_fake|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
204,xmodelmesh,p7_zm_der_magic_box_fake_lod06c6b96dd,352,136016,|p7_zm_der_magic_box_fake|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
205,xmodelmesh,p7_zm_der_magic_box_lod2654276c9,928,191200,|p7_zm_der_magic_box|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
206,xmodelmesh,p7_crate_wood_01_lod219d048eb,224,5616,|p7_crate_wood_01|xmodel|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
207,xmodelmesh,p7_anim_sin_bar_room_door_lt_lod0f3b16e1e,352,21808,|p7_anim_sin_bar_room_door|xmodel|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
208,xmodelmesh,p7_zm_der_door_buy_std_left_lod0386f344a,576,12720,|p7_zm_der_door_buy_std_left|xmodel|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
209,xmodelmesh,c_zom_zod_zombie_fem_body1_g_rarmspawn_lod0be021e3f,368,15120,|c_zom_zod_zombie_fem_body1_g_rarmspawn|xmodel|c_zom_zod_zombie_fem_body1_gib_def_hat|scriptbundle|c_zom_zod_zombie_fem3_hat_skin3|character|spawner_zm_zod_zombie6|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
210,xmodelmesh,c_zom_zod_zombie_fem_body1_g_rlegspawn_lod019d1b9e0,368,10864,|c_zom_zod_zombie_fem_body1_g_rlegspawn|xmodel|c_zom_zod_zombie_fem_body1_gib_def_hat|scriptbundle|c_zom_zod_zombie_fem3_hat_skin3|character|spawner_zm_zod_zombie6|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
211,xmodelmesh,c_zom_zod_zombie_fem_body1_g_larmspawn_lod0504c0b52,368,15216,|c_zom_zod_zombie_fem_body1_g_larmspawn|xmodel|c_zom_zod_zombie_fem_body1_gib_def_hat|scriptbundle|c_zom_zod_zombie_fem3_hat_skin3|character|spawner_zm_zod_zombie6|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
212,xmodelmesh,c_zom_zod_zombie_fem_body1_g_llegspawn_lod0ed640c28,368,10928,|c_zom_zod_zombie_fem_body1_g_llegspawn|xmodel|c_zom_zod_zombie_fem_body1_gib_def_hat|scriptbundle|c_zom_zod_zombie_fem3_hat_skin3|character|spawner_zm_zod_zombie6|aitype|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
213,xmodelmesh,p7_zm_der_door_buy_std_right_lod07a3d3b34,576,12640,|p7_zm_der_door_buy_std_right|xmodel|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
214,material,ei/gfx_smk_whisp_anim_lit|dup,31,0,|zm_goldendragon|texturecombo
215,material,ei/gfx_smk_whisp_anim_em|dup,30,0,|zm_goldendragon|texturecombo
216,image,fxt_smk_whisp_anim,20,0,|ei/gfx_smk_whisp_anim_em|material|zombie/fx_weapon_box_open_glow_genesis.efx|fx|hb21_mystery_boxes.zpkg|csv|zone_source/zm_goldendragon.zone|csv
217,material,ei/gfx_gib_wood_01_lit|dup,28,0,|zm_goldendragon|texturecombo
218,image,fxt_gib_wood_01,17,0,|ei/gfx_gib_wood_01_lit|material|zombie/fx_barrier_window_build_zmb|fx|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_goldendragon.d3dbsp|col_map|zone_source/zm_goldendragon.zone|csv
219,material,ei/gfx_spark_blink_anim_em|dup,32,0,|zm_goldendragon|texturecombo
220,image,fxt_spark_blink_anim,22,0,|ei/gfx_spark_blink_anim_em|material|dlc5/tomb/fx_tomb_magicbox_leave.efx|fx|hb21_mystery_boxes.zpkg|csv|zone_source/zm_goldendragon.zone|csv
221,image,fxt_spark_blink_anim_mask,27,0,|ei/gfx_spark_blink_anim_em|material|dlc5/tomb/fx_tomb_magicbox_leave.efx|fx|hb21_mystery_boxes.zpkg|csv|zone_source/zm_goldendragon.zone|csv
222,techset,ei/effect_lit_emissive_blend#2843f95a,39,0,|ei/gfx_shockwave_elec_anim_em|material|zombie/fx_weapon_box_marker_genesis.efx|fx|hb21_mystery_boxes.zpkg|csv|zone_source/zm_goldendragon.zone|csv
223,image,$white_reveal,15,0,|ei/gfx_light_ray_thin_soft_em|material|zombie/fx_weapon_box_marker_zod_zmb.efx|fx|hb21_mystery_boxes.zpkg|csv|zone_source/zm_goldendragon.zone|csv
